date,close,open,high,low,volume
1991-03-19T00:00:00-05:00,366.59,372.10999,372.10999,366.54001,177070000.0
1991-03-20T00:00:00-05:00,367.92001,366.59,368.85001,365.79999,196810000.0
1991-03-21T00:00:00-05:00,366.57999,367.94,371.01001,366.51001,199830000.0
1991-03-22T00:00:00-05:00,367.48001,366.57999,368.22,365.57999,160890000.0
1991-03-25T00:00:00-05:00,369.82999,367.48001,371.31,367.45999,153920000.0
1991-03-26T00:00:00-05:00,376.29999,369.82999,376.29999,369.37,198720000.0
1991-03-27T00:00:00-05:00,375.35001,376.28,378.48001,374.73001,201830000.0
1991-03-28T00:00:00-05:00,375.22,375.35001,376.60001,374.39999,150750000.0
1991-04-01T00:00:00-05:00,371.29999,375.22,375.22,370.26999,144010000.0
1991-04-02T00:00:00-05:00,379.5,371.29999,379.5,371.29999,189530000.0
1991-04-03T00:00:00-05:00,378.94,379.5,381.56,378.48999,213720000.0
1991-04-04T00:00:00-05:00,379.76999,378.94,381.88,377.04999,198120000.0
1991-04-05T00:00:00-05:00,375.35999,379.78,381.12,374.14999,187410000.0
1991-04-08T00:00:00-04:00,378.66,375.35001,378.76001,374.69,138580000.0
1991-04-09T00:00:00-04:00,373.56,378.64999,379.01999,373.10999,169940000.0
1991-04-10T00:00:00-04:00,373.14999,373.57001,374.82999,371.20999,167940000.0
1991-04-11T00:00:00-04:00,377.63,373.14999,379.53,373.14999,196570000.0
1991-04-12T00:00:00-04:00,380.39999,377.64999,381.07001,376.89001,198610000.0
1991-04-15T00:00:00-04:00,381.19,380.39999,382.32001,378.78,161800000.0
1991-04-16T00:00:00-04:00,387.62,381.19,387.62,379.64001,214480000.0
1991-04-17T00:00:00-04:00,390.45001,387.62,391.26001,387.29999,246930000.0
1991-04-18T00:00:00-04:00,388.45999,390.45001,390.97,388.13,217410000.0
1991-04-19T00:00:00-04:00,384.20001,388.45999,388.45999,383.89999,195520000.0
1991-04-22T00:00:00-04:00,380.95001,384.19,384.19,380.16,164410000.0
1991-04-23T00:00:00-04:00,381.76001,380.95001,383.54999,379.67001,167840000.0
1991-04-24T00:00:00-04:00,382.76001,381.76001,383.01999,379.98999,166800000.0
1991-04-25T00:00:00-04:00,379.25,382.89001,382.89001,378.42999,166940000.0
1991-04-26T00:00:00-04:00,379.01999,379.25,380.10999,376.76999,154550000.0
1991-04-29T00:00:00-04:00,373.66,379.01001,380.95999,373.66,149860000.0
1991-04-30T00:00:00-04:00,375.34,373.66,377.85999,373.01001,206230000.0
1991-05-01T00:00:00-04:00,380.29001,375.35001,380.45999,375.26999,181900000.0
1991-05-02T00:00:00-04:00,380.51999,380.29001,382.14001,379.82001,187090000.0
1991-05-03T00:00:00-04:00,380.79999,380.51999,381.0,378.82001,158150000.0
1991-05-06T00:00:00-04:00,380.07999,380.78,380.78,377.85999,129110000.0
1991-05-07T00:00:00-04:00,377.32001,380.07999,380.91,377.31,153290000.0
1991-05-08T00:00:00-04:00,378.51001,377.32999,379.26001,376.20999,157240000.0
1991-05-09T00:00:00-04:00,383.25,378.51001,383.56,378.51001,180460000.0
1991-05-10T00:00:00-04:00,375.73999,383.26001,383.91,375.60999,172730000.0
1991-05-13T00:00:00-04:00,376.76001,375.73999,377.01999,374.62,129620000.0
1991-05-14T00:00:00-04:00,371.62,375.51001,375.53,370.82001,207890000.0
1991-05-15T00:00:00-04:00,368.57001,371.54999,372.47,365.82999,193110000.0
1991-05-16T00:00:00-04:00,372.19,368.57001,372.51001,368.57001,154460000.0
1991-05-17T00:00:00-04:00,372.39001,372.19,373.01001,369.44,174210000.0
1991-05-20T00:00:00-04:00,372.28,372.39001,373.64999,371.26001,109510000.0
1991-05-21T00:00:00-04:00,375.35001,372.28,376.66,372.28,176620000.0
1991-05-22T00:00:00-04:00,376.19,375.35001,376.5,374.39999,159310000.0
1991-05-23T00:00:00-04:00,374.95999,376.19,378.07001,373.54999,173080000.0
1991-05-24T00:00:00-04:00,377.48999,374.97,378.07999,374.97,124640000.0
1991-05-28T00:00:00-04:00,381.94,377.48999,382.10001,377.12,162350000.0
1991-05-29T00:00:00-04:00,382.79001,381.94,383.66,381.37,188450000.0
1991-05-30T00:00:00-04:00,386.95999,382.79001,388.17001,382.5,234440000.0
1991-05-31T00:00:00-04:00,389.82999,386.95999,389.85001,385.01001,232040000.0
1991-06-03T00:00:00-04:00,388.06,389.81,389.81,386.97,173990000.0
1991-06-04T00:00:00-04:00,387.73999,388.06,388.06,385.14001,180450000.0
1991-06-05T00:00:00-04:00,385.09,387.73999,388.23001,384.45001,186560000.0
1991-06-06T00:00:00-04:00,383.63,385.10001,385.85001,383.13,168260000.0
1991-06-07T00:00:00-04:00,379.42999,383.63,383.63,378.76001,169570000.0
1991-06-10T00:00:00-04:00,378.57001,379.42999,379.75,377.95001,127720000.0
1991-06-11T00:00:00-04:00,381.04999,378.57001,381.63,378.57001,161610000.0
1991-06-12T00:00:00-04:00,376.64999,381.04999,381.04999,374.45999,166140000.0
1991-06-13T00:00:00-04:00,377.63,376.64999,377.89999,376.07999,145650000.0
1991-06-14T00:00:00-04:00,382.29001,377.63,382.29999,377.63,167950000.0
1991-06-17T00:00:00-04:00,380.13,382.29999,382.31,380.13,134230000.0
1991-06-18T00:00:00-04:00,378.59,380.13,381.82999,377.98999,155200000.0
1991-06-19T00:00:00-04:00,375.09,378.57001,378.57001,374.35999,156440000.0
1991-06-20T00:00:00-04:00,375.42001,375.09,376.29001,373.87,163980000.0
1991-06-21T00:00:00-04:00,377.75,375.42001,377.75,375.32999,193310000.0
1991-06-24T00:00:00-04:00,370.94,377.73999,377.73999,370.73001,137940000.0
1991-06-25T00:00:00-04:00,370.64999,370.94,372.62,369.56,155710000.0
1991-06-26T00:00:00-04:00,371.59,370.64999,372.73001,368.34,187170000.0
1991-06-27T00:00:00-04:00,374.39999,371.59,374.39999,371.59,163080000.0
1991-06-28T00:00:00-04:00,371.16,374.39999,374.39999,367.98001,163770000.0
1991-07-01T00:00:00-04:00,377.92001,371.17999,377.92001,371.17999,167480000.0
1991-07-02T00:00:00-04:00,377.47,377.92001,377.92999,376.62,157290000.0
1991-07-03T00:00:00-04:00,373.32999,377.47,377.47,372.07999,140580000.0
1991-07-05T00:00:00-04:00,374.07999,373.34,375.51001,372.17001,69910000.0
1991-07-08T00:00:00-04:00,377.94,374.09,377.94,370.92001,138330000.0
1991-07-09T00:00:00-04:00,376.10999,377.94,378.57999,375.37,151820000.0
1991-07-10T00:00:00-04:00,375.73999,376.10999,380.35001,375.20001,178290000.0
1991-07-11T00:00:00-04:00,376.97,375.73001,377.67999,375.51001,157930000.0
1991-07-12T00:00:00-04:00,380.25,376.97,381.41,375.79001,174770000.0
1991-07-15T00:00:00-04:00,382.39001,380.28,383.0,380.23999,161750000.0
1991-07-16T00:00:00-04:00,381.54001,382.39001,382.94,380.79999,182990000.0
1991-07-17T00:00:00-04:00,381.17999,381.5,382.85999,381.13,195460000.0
1991-07-18T00:00:00-04:00,385.37,381.17999,385.37,381.17999,200930000.0
1991-07-19T00:00:00-04:00,384.22,385.38,385.82999,383.64999,190700000.0
1991-07-22T00:00:00-04:00,382.88,384.20999,384.54999,381.84,149050000.0
1991-07-23T00:00:00-04:00,379.42001,382.88,384.85999,379.39001,160190000.0
1991-07-24T00:00:00-04:00,378.64001,379.42001,380.45999,378.29001,158700000.0
1991-07-25T00:00:00-04:00,380.95999,378.64001,381.13,378.14999,145800000.0
1991-07-26T00:00:00-04:00,380.92999,380.95999,381.76001,379.81,127760000.0
1991-07-29T00:00:00-04:00,383.14999,380.92999,383.14999,380.45001,136000000.0
1991-07-30T00:00:00-04:00,386.69,383.14999,386.92001,383.14999,169010000.0
1991-07-31T00:00:00-04:00,387.81,386.69,387.81,386.19,166830000.0
1991-08-01T00:00:00-04:00,387.12,387.81,387.95001,386.48001,170610000.0
1991-08-02T00:00:00-04:00,387.17999,387.12,389.56,386.04999,162270000.0
1991-08-05T00:00:00-04:00,385.06,387.17001,387.17001,384.48001,128050000.0
1991-08-06T00:00:00-04:00,390.62,385.06,390.79999,384.29001,174460000.0
1991-08-07T00:00:00-04:00,390.56,390.62,391.59,389.85999,172220000.0
1991-08-08T00:00:00-04:00,389.32001,390.56,391.79999,388.14999,163890000.0
1991-08-09T00:00:00-04:00,387.12,389.32001,389.89001,387.04001,143740000.0
1991-08-12T00:00:00-04:00,388.01999,387.10999,388.17001,385.89999,145440000.0
1991-08-13T00:00:00-04:00,389.62,388.01999,392.12,388.01999,212760000.0
1991-08-14T00:00:00-04:00,389.89999,389.62,391.85001,389.13,124230000.0
1991-08-15T00:00:00-04:00,389.32999,389.91,391.92001,389.29001,174690000.0
1991-08-16T00:00:00-04:00,385.57999,389.32999,390.41,383.16,189480000.0
1991-08-19T00:00:00-04:00,376.47,385.57999,385.57999,374.09,230350000.0
1991-08-20T00:00:00-04:00,379.42999,376.47,380.35001,376.47,184260000.0
1991-08-21T00:00:00-04:00,390.59,379.54999,390.59,379.54999,232690000.0
1991-08-22T00:00:00-04:00,391.32999,390.59,391.98001,390.20999,173090000.0
1991-08-23T00:00:00-04:00,394.17001,391.32999,395.34,390.69,188870000.0
1991-08-26T00:00:00-04:00,393.85001,394.17001,394.39001,392.75,130570000.0
1991-08-27T00:00:00-04:00,393.06,393.85001,393.87,391.76999,144670000.0
1991-08-28T00:00:00-04:00,396.64001,393.06,396.64001,393.04999,169890000.0
1991-08-29T00:00:00-04:00,396.47,396.64999,396.82001,395.14001,154150000.0
1991-08-30T00:00:00-04:00,395.42999,396.47,396.47,393.60001,143440000.0
1991-09-03T00:00:00-04:00,392.14999,395.42999,397.62,392.10001,153600000.0
1991-09-04T00:00:00-04:00,389.97,392.14999,392.62,388.67999,157520000.0
1991-09-05T00:00:00-04:00,389.14001,389.97,390.97,388.48999,162380000.0
1991-09-06T00:00:00-04:00,389.10001,389.14001,390.70999,387.35999,166560000.0
1991-09-09T00:00:00-04:00,388.57001,389.10999,389.34,387.88,115100000.0
1991-09-10T00:00:00-04:00,384.56,388.57001,388.63,383.78,143390000.0
1991-09-11T00:00:00-04:00,385.09,384.56,385.60001,383.59,148000000.0
1991-09-12T00:00:00-04:00,387.34,385.09,387.34,385.09,160420000.0
1991-09-13T00:00:00-04:00,383.59,387.16,387.95001,382.85001,169630000.0
1991-09-16T00:00:00-04:00,385.78,383.59,385.79001,382.76999,172560000.0
1991-09-17T00:00:00-04:00,385.5,385.78,387.13,384.97,168340000.0
1991-09-18T00:00:00-04:00,386.94,385.48999,386.94,384.28,141340000.0
1991-09-19T00:00:00-04:00,387.56,386.94,389.42001,386.26999,211010000.0
1991-09-20T00:00:00-04:00,387.92001,387.56,388.82001,386.48999,254520000.0
1991-09-23T00:00:00-04:00,385.92001,387.89999,388.54999,385.76001,145940000.0
1991-09-24T00:00:00-04:00,387.70999,385.92001,388.13,384.45999,170350000.0
1991-09-25T00:00:00-04:00,386.88,387.72,388.25,385.98999,153910000.0
1991-09-26T00:00:00-04:00,386.48999,386.87,388.39001,385.29999,158980000.0
1991-09-27T00:00:00-04:00,385.89999,386.48999,389.09,384.87,160660000.0
1991-09-30T00:00:00-04:00,387.85999,385.91,388.29001,384.32001,146780000.0
1991-10-01T00:00:00-04:00,389.20001,387.85999,389.56,387.85999,163570000.0
1991-10-02T00:00:00-04:00,388.26001,389.20001,390.03,387.62,166380000.0
1991-10-03T00:00:00-04:00,384.47,388.23001,388.23001,384.47,174360000.0
1991-10-04T00:00:00-04:00,381.25,384.47,385.19,381.23999,164000000.0
1991-10-07T00:00:00-04:00,379.5,381.22,381.26999,379.07001,148430000.0
1991-10-08T00:00:00-04:00,380.67001,379.5,381.23001,379.17999,177120000.0
1991-10-09T00:00:00-04:00,376.79999,380.57001,380.57001,376.35001,186710000.0
1991-10-10T00:00:00-04:00,380.54999,376.79999,380.54999,376.10999,164240000.0
1991-10-11T00:00:00-04:00,381.45001,380.54999,381.45999,379.89999,148850000.0
1991-10-14T00:00:00-04:00,386.47,381.45001,386.47,381.45001,130120000.0
1991-10-15T00:00:00-04:00,391.01001,386.47,391.5,385.95001,213540000.0
1991-10-16T00:00:00-04:00,392.79999,391.01001,393.29001,390.14001,225380000.0
1991-10-17T00:00:00-04:00,391.92001,392.79001,393.81,390.32001,206030000.0
1991-10-18T00:00:00-04:00,392.5,391.92001,392.79999,391.76999,204090000.0
1991-10-21T00:00:00-04:00,390.01999,392.48999,392.48999,388.95999,154140000.0
1991-10-22T00:00:00-04:00,387.82999,390.01999,391.20001,387.39999,194160000.0
1991-10-23T00:00:00-04:00,387.94,387.82999,389.07999,386.51999,185390000.0
1991-10-24T00:00:00-04:00,385.07001,387.94,388.32001,383.45001,179040000.0
1991-10-25T00:00:00-04:00,384.20001,385.07001,386.13,382.97,167310000.0
1991-10-28T00:00:00-05:00,389.51999,384.20001,389.51999,384.20001,161630000.0
1991-10-29T00:00:00-05:00,391.48001,389.51999,391.70001,386.88,192810000.0
1991-10-30T00:00:00-05:00,392.95999,391.48001,393.10999,390.78,195400000.0
1991-10-31T00:00:00-05:00,392.45001,392.95999,392.95999,391.57999,179680000.0
1991-11-01T00:00:00-05:00,391.32001,392.45999,395.10001,389.67001,205780000.0
1991-11-04T00:00:00-05:00,390.28,391.29001,391.29001,388.09,155660000.0
1991-11-05T00:00:00-05:00,388.70999,390.28,392.17001,388.19,172090000.0
1991-11-06T00:00:00-05:00,389.97,388.70999,389.97,387.57999,167440000.0
1991-11-07T00:00:00-05:00,393.72,389.97,393.72,389.97,205480000.0
1991-11-08T00:00:00-05:00,392.89001,393.72,396.42999,392.42001,183260000.0
1991-11-11T00:00:00-05:00,393.12,392.89999,393.57001,392.32001,128920000.0
1991-11-12T00:00:00-05:00,396.73999,393.12,397.13,393.12,198610000.0
1991-11-13T00:00:00-05:00,397.41,396.73999,397.42001,394.01001,184480000.0
1991-11-14T00:00:00-05:00,397.14999,397.41,398.22,395.85001,200030000.0
1991-11-15T00:00:00-05:00,382.62,397.14999,397.16,382.62,239690000.0
1991-11-18T00:00:00-05:00,385.23999,382.62,385.39999,379.70001,241940000.0
1991-11-19T00:00:00-05:00,379.42001,385.23999,385.23999,374.89999,243880000.0
1991-11-20T00:00:00-05:00,378.53,379.42001,381.51001,377.84,192760000.0
1991-11-21T00:00:00-05:00,380.06,378.53,381.12,377.41,195130000.0
1991-11-22T00:00:00-05:00,376.14001,380.04999,380.04999,374.51999,188240000.0
1991-11-25T00:00:00-05:00,375.34,376.14001,377.07001,374.0,175870000.0
1991-11-26T00:00:00-05:00,377.95999,375.34,378.29001,371.63,213810000.0
1991-11-27T00:00:00-05:00,376.54999,377.95999,378.10999,375.98001,167720000.0
1991-11-29T00:00:00-05:00,375.22,376.54999,376.54999,374.64999,76830000.0
1991-12-02T00:00:00-05:00,381.39999,375.10999,381.39999,371.35999,188410000.0
1991-12-03T00:00:00-05:00,380.95999,381.39999,381.48001,379.92001,187230000.0
1991-12-04T00:00:00-05:00,380.07001,380.95999,381.51001,378.07001,187960000.0
1991-12-05T00:00:00-05:00,377.39001,380.07001,380.07001,376.57999,166350000.0
1991-12-06T00:00:00-05:00,379.10001,377.39001,382.39001,375.41,199160000.0
1991-12-09T00:00:00-05:00,378.26001,379.09,381.42001,377.67001,174760000.0
1991-12-10T00:00:00-05:00,377.89999,378.26001,379.57001,376.64001,192920000.0
1991-12-11T00:00:00-05:00,377.70001,377.89999,379.42001,374.78,207430000.0
1991-12-12T00:00:00-05:00,381.54999,377.70001,381.62,377.70001,192950000.0
1991-12-13T00:00:00-05:00,384.47,381.54999,385.04001,381.54999,194470000.0
1991-12-16T00:00:00-05:00,384.45999,384.48001,385.84,384.37,173080000.0
1991-12-17T00:00:00-05:00,382.73999,384.45999,385.04999,382.60001,191310000.0
1991-12-18T00:00:00-05:00,383.48001,382.73999,383.51001,380.88,192410000.0
1991-12-19T00:00:00-05:00,382.51999,383.45999,383.45999,380.64001,199330000.0
1991-12-20T00:00:00-05:00,387.04001,382.51999,388.23999,382.51999,316140000.0
1991-12-23T00:00:00-05:00,396.82001,387.04999,397.44,386.95999,228900000.0
1991-12-24T00:00:00-05:00,399.32999,396.82001,401.79001,396.82001,162640000.0
1991-12-26T00:00:00-05:00,404.84,399.32999,404.92001,399.31,149230000.0
1991-12-27T00:00:00-05:00,406.45999,404.84,406.57999,404.59,157950000.0
1991-12-30T00:00:00-05:00,415.14001,406.48999,415.14001,406.48999,245600000.0
1991-12-31T00:00:00-05:00,417.09,415.14001,418.32001,412.73001,247080000.0
1992-01-02T00:00:00-05:00,417.26001,417.03,417.26999,411.04001,207570000.0
1992-01-03T00:00:00-05:00,419.34,417.26999,419.79001,416.16,224270000.0
1992-01-06T00:00:00-05:00,417.95999,419.31,419.44,416.92001,251210000.0
1992-01-07T00:00:00-05:00,417.39999,417.95999,417.95999,415.20001,252780000.0
1992-01-08T00:00:00-05:00,418.10001,417.35999,420.23001,415.01999,290750000.0
1992-01-09T00:00:00-05:00,417.60999,418.09,420.5,415.85001,292350000.0
1992-01-10T00:00:00-05:00,415.10001,417.62,417.62,413.31,236130000.0
1992-01-13T00:00:00-05:00,414.34,415.04999,415.35999,413.54001,200270000.0
1992-01-14T00:00:00-05:00,420.44,414.34,420.44,414.32001,265900000.0
1992-01-15T00:00:00-05:00,420.76999,420.45001,421.17999,418.79001,314830000.0
1992-01-16T00:00:00-05:00,418.20999,420.76999,420.85001,415.37,336240000.0
1992-01-17T00:00:00-05:00,418.85999,418.20001,419.45001,416.0,287370000.0
1992-01-20T00:00:00-05:00,416.35999,418.85999,418.85999,415.79999,180900000.0
1992-01-21T00:00:00-05:00,412.64001,416.35999,416.39001,411.32001,218750000.0
1992-01-22T00:00:00-05:00,418.13,412.64999,418.13,412.48999,228140000.0
1992-01-23T00:00:00-05:00,414.95999,418.13,419.78,414.35999,234580000.0
1992-01-24T00:00:00-05:00,415.48001,414.95999,417.26999,414.29001,213630000.0
1992-01-27T00:00:00-05:00,414.98999,415.44,416.84,414.48001,190970000.0
1992-01-28T00:00:00-05:00,414.95999,414.98001,416.41,414.54001,218400000.0
1992-01-29T00:00:00-05:00,410.34,414.95999,417.82999,409.17001,248940000.0
1992-01-30T00:00:00-05:00,411.62,410.34,412.17001,409.26001,194680000.0
1992-01-31T00:00:00-05:00,408.78,411.64999,412.63,408.64001,197620000.0
1992-02-03T00:00:00-05:00,409.53,408.79001,409.95001,407.45001,185290000.0
1992-02-04T00:00:00-05:00,413.85001,409.60001,413.85001,409.28,233680000.0
1992-02-05T00:00:00-05:00,413.84,413.88,416.17001,413.17999,262440000.0
1992-02-06T00:00:00-05:00,413.82001,413.87,414.54999,411.92999,242050000.0
1992-02-07T00:00:00-05:00,411.09,413.82001,415.29001,408.04001,231120000.0
1992-02-10T00:00:00-05:00,413.76999,411.07001,413.76999,411.07001,184410000.0
1992-02-11T00:00:00-05:00,413.76001,413.76999,414.38,412.23999,200130000.0
1992-02-12T00:00:00-05:00,417.13,413.76999,418.07999,413.35999,237630000.0
1992-02-13T00:00:00-05:00,413.69,417.13,417.76999,412.07001,229360000.0
1992-02-14T00:00:00-05:00,412.48001,413.69,413.84,411.20001,215110000.0
1992-02-18T00:00:00-05:00,407.38,412.48001,413.26999,406.34,234300000.0
1992-02-19T00:00:00-05:00,408.26001,407.38,408.70001,406.54001,232970000.0
1992-02-20T00:00:00-05:00,413.89999,408.26001,413.89999,408.26001,270650000.0
1992-02-21T00:00:00-05:00,411.42999,413.89999,414.26001,409.72,261650000.0
1992-02-24T00:00:00-05:00,412.26999,411.45999,412.94,410.34,177540000.0
1992-02-25T00:00:00-05:00,410.45001,412.26999,412.26999,408.01999,210350000.0
1992-02-26T00:00:00-05:00,415.35001,410.48001,415.35001,410.48001,241500000.0
1992-02-27T00:00:00-05:00,413.85999,415.35001,415.98999,413.47,215110000.0
1992-02-28T00:00:00-05:00,412.70001,413.85999,416.07001,411.79999,202320000.0
1992-03-02T00:00:00-05:00,412.45001,412.67999,413.73999,411.51999,180380000.0
1992-03-03T00:00:00-05:00,412.85001,412.45001,413.78,411.88,200890000.0
1992-03-04T00:00:00-05:00,409.32999,412.85999,413.26999,409.32999,206860000.0
1992-03-05T00:00:00-05:00,406.51001,409.32999,409.32999,405.42001,205770000.0
1992-03-06T00:00:00-05:00,404.44,406.51001,407.51001,403.64999,185190000.0
1992-03-09T00:00:00-05:00,405.20999,404.45001,405.64001,404.25,160650000.0
1992-03-10T00:00:00-05:00,406.89001,405.20999,409.16,405.20999,203000000.0
1992-03-11T00:00:00-05:00,404.03,406.88,407.01999,402.64001,186330000.0
1992-03-12T00:00:00-05:00,403.89001,404.03,404.72,401.94,180310000.0
1992-03-13T00:00:00-05:00,405.84,403.92001,406.69,403.92001,177900000.0
1992-03-16T00:00:00-05:00,406.39001,405.85001,406.39999,403.54999,155950000.0
1992-03-17T00:00:00-05:00,409.57999,406.39001,409.72,406.39001,187250000.0
1992-03-18T00:00:00-05:00,409.14999,409.57999,410.84,408.23001,191720000.0
1992-03-19T00:00:00-05:00,409.79999,409.14999,410.57001,409.12,197310000.0
1992-03-20T00:00:00-05:00,411.29999,409.79999,411.29999,408.53,246210000.0
1992-03-23T00:00:00-05:00,409.91,411.29001,411.29001,408.87,157050000.0
1992-03-24T00:00:00-05:00,408.88,409.91,411.42999,407.98999,191610000.0
1992-03-25T00:00:00-05:00,407.51999,408.88,409.87,407.51999,192650000.0
1992-03-26T00:00:00-05:00,407.85999,407.51999,409.44,406.75,176720000.0
1992-03-27T00:00:00-05:00,403.5,407.85999,407.85999,402.87,166140000.0
1992-03-30T00:00:00-05:00,403.0,403.5,404.29999,402.97,133990000.0
1992-03-31T00:00:00-05:00,403.69,403.0,405.20999,402.22,182360000.0
1992-04-01T00:00:00-05:00,404.23001,403.67001,404.5,400.75,186530000.0
1992-04-02T00:00:00-05:00,400.5,404.17001,404.63,399.28,185210000.0
1992-04-03T00:00:00-05:00,401.54999,400.5,401.59,398.20999,188580000.0
1992-04-06T00:00:00-04:00,405.59,401.54001,405.92999,401.51999,179910000.0
1992-04-07T00:00:00-04:00,398.06,405.59,405.75,397.97,205210000.0
1992-04-08T00:00:00-04:00,394.5,398.04999,398.04999,392.41,249280000.0
1992-04-09T00:00:00-04:00,400.64001,394.5,401.04001,394.5,231430000.0
1992-04-10T00:00:00-04:00,404.29001,400.59,405.12,400.59,199530000.0
1992-04-13T00:00:00-04:00,406.07999,404.28,406.07999,403.89999,143140000.0
1992-04-14T00:00:00-04:00,412.39001,406.07999,413.85999,406.07999,231130000.0
1992-04-15T00:00:00-04:00,416.28,412.39001,416.28,412.39001,229710000.0
1992-04-16T00:00:00-04:00,416.04001,416.28,416.28,413.39999,233230000.0
1992-04-20T00:00:00-04:00,410.17999,416.04999,416.04999,407.92999,191980000.0
1992-04-21T00:00:00-04:00,410.26001,410.16,411.09,408.20001,214460000.0
1992-04-22T00:00:00-04:00,409.81,410.26001,411.29999,409.23001,218850000.0
1992-04-23T00:00:00-04:00,411.60001,409.81,411.60001,406.85999,235860000.0
1992-04-24T00:00:00-04:00,409.01999,411.60001,412.48001,408.73999,199310000.0
1992-04-27T00:00:00-04:00,408.45001,409.03,409.60001,407.64001,172900000.0
1992-04-28T00:00:00-04:00,409.10999,408.45001,409.69,406.32999,189220000.0
1992-04-29T00:00:00-04:00,412.01999,409.10999,412.31,409.10999,206780000.0
1992-04-30T00:00:00-04:00,414.95001,412.01999,414.95001,412.01999,223590000.0
1992-05-01T00:00:00-04:00,412.53,414.95001,415.20999,409.87,177390000.0
1992-05-04T00:00:00-04:00,416.91,412.54001,417.84,412.54001,174540000.0
1992-05-05T00:00:00-04:00,416.84,416.91,418.53,415.76999,200550000.0
1992-05-06T00:00:00-04:00,416.79001,416.84,418.48001,416.39999,199950000.0
1992-05-07T00:00:00-04:00,415.85001,416.79001,416.84,415.38,168980000.0
1992-05-08T00:00:00-04:00,416.04999,415.87,416.85001,414.41,168720000.0
1992-05-11T00:00:00-04:00,418.48999,416.04999,418.75,416.04999,155730000.0
1992-05-12T00:00:00-04:00,416.29001,418.48999,418.67999,414.69,192870000.0
1992-05-13T00:00:00-04:00,416.45001,416.29001,417.04001,415.85999,175850000.0
1992-05-14T00:00:00-04:00,413.14001,416.45001,416.51999,411.82001,189150000.0
1992-05-15T00:00:00-04:00,410.09,413.14001,413.14001,409.85001,192740000.0
1992-05-18T00:00:00-04:00,412.81,410.13,413.34,410.13,151380000.0
1992-05-19T00:00:00-04:00,416.37,412.82001,416.51001,412.26001,187130000.0
1992-05-20T00:00:00-04:00,415.39001,416.37,416.82999,415.37,198180000.0
1992-05-21T00:00:00-04:00,412.60001,415.39999,415.41,411.57001,184860000.0
1992-05-22T00:00:00-04:00,414.01999,412.60999,414.82001,412.60001,146710000.0
1992-05-26T00:00:00-04:00,411.41,414.01999,414.01999,410.23001,197700000.0
1992-05-27T00:00:00-04:00,412.17001,411.41,412.67999,411.06,182240000.0
1992-05-28T00:00:00-04:00,416.73999,412.17001,416.76999,411.81,195300000.0
1992-05-29T00:00:00-04:00,415.35001,416.73999,418.35999,415.35001,204010000.0
1992-06-01T00:00:00-04:00,417.29999,415.35001,417.29999,412.44,180800000.0
1992-06-02T00:00:00-04:00,413.5,417.29999,417.29999,413.5,202560000.0
1992-06-03T00:00:00-04:00,414.59,413.5,416.54001,413.04001,215770000.0
1992-06-04T00:00:00-04:00,413.26001,414.60001,414.98001,412.97,204450000.0
1992-06-05T00:00:00-04:00,413.48001,413.26001,413.85001,410.97,199050000.0
1992-06-08T00:00:00-04:00,413.35999,413.48001,413.95001,412.03,161240000.0
1992-06-09T00:00:00-04:00,410.06,413.39999,413.56,409.29999,191170000.0
1992-06-10T00:00:00-04:00,407.25,410.06,410.10001,406.81,210750000.0
1992-06-11T00:00:00-04:00,409.04999,407.25,409.04999,406.10999,204780000.0
1992-06-12T00:00:00-04:00,409.76001,409.07999,411.85999,409.07999,181860000.0
1992-06-15T00:00:00-04:00,410.29001,409.76001,411.67999,408.13,164080000.0
1992-06-16T00:00:00-04:00,408.32001,410.29001,411.39999,408.32001,194400000.0
1992-06-17T00:00:00-04:00,402.26001,408.32999,408.32999,401.98001,227760000.0
1992-06-18T00:00:00-04:00,400.95999,402.26001,402.67999,400.51001,225600000.0
1992-06-19T00:00:00-04:00,403.67001,400.95999,404.23001,400.95999,233460000.0
1992-06-22T00:00:00-04:00,403.39999,403.64001,403.64001,399.92001,169370000.0
1992-06-23T00:00:00-04:00,404.04001,403.39999,405.41,403.39999,189190000.0
1992-06-24T00:00:00-04:00,403.84,404.04999,404.76001,403.26001,193870000.0
1992-06-25T00:00:00-04:00,403.12,403.82999,405.53,402.01001,182960000.0
1992-06-26T00:00:00-04:00,403.45001,403.12,403.51001,401.94,154430000.0
1992-06-29T00:00:00-04:00,408.94,403.47,408.95999,403.47,176750000.0
1992-06-30T00:00:00-04:00,408.14001,408.94,409.63,407.85001,195530000.0
1992-07-01T00:00:00-04:00,412.88,408.20001,412.88,408.20001,214250000.0
1992-07-02T00:00:00-04:00,411.76999,412.88,415.70999,410.07001,220200000.0
1992-07-06T00:00:00-04:00,413.84,411.76999,413.84,410.45999,186920000.0
1992-07-07T00:00:00-04:00,409.16,413.82999,415.32999,408.57999,226050000.0
1992-07-08T00:00:00-04:00,410.28,409.14999,410.28,407.20001,201030000.0
1992-07-09T00:00:00-04:00,414.23001,410.28,414.69,410.26001,207980000.0
1992-07-10T00:00:00-04:00,414.62,414.23001,415.88,413.34,164770000.0
1992-07-13T00:00:00-04:00,414.87,414.62,415.85999,413.92999,148870000.0
1992-07-14T00:00:00-04:00,417.67999,414.85999,417.69,414.32999,195570000.0
1992-07-15T00:00:00-04:00,417.10001,417.67999,417.81,416.29001,206560000.0
